id	title	canon	vol	no	current_layer	recommended_layer	recommended_layer_value	confidence	reason	current_note
X55n0895	八識規矩直解	X	55	895	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X55n0896	八識規矩淺說	X	55	896	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X55n0897	八識規矩頌注	X	55	897	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X55n0898	八識規矩論義	X	55	898	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X55n0899	相宗八要	X	55	899	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X55n0900	相宗八要解	X	55	900	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X55n0901	相宗八要直解	X	55	901	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X55n0902	一乘佛性究竟論	X	55	902	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X55n0903	隨自意三昧	X	55	903	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X55n0904	大乘止觀法門宗圓記	X	55	904	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
X55n0905	大乘止觀法門釋要	X	55	905	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
X55n0907	禪門章	X	55	907	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
X55n0908	禪門要略	X	55	908	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
X55n0909	三觀義	X	55	909	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X55n0911	觀心食法	X	55	911	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X55n0912	觀心誦經法記	X	55	912	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X55n0913	天台智者大師發願文	X	55	913	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
X55n0914	普賢菩薩發願文	X	55	914	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X55n0915	刪定止觀	X	55	915	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
X55n0916	天台智者大師傳論	X	55	916	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
X55n0917	止觀科節	X	55	917	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
X55n0918	止觀記中異義	X	55	918	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
X55n0919	止觀輔行搜要記	X	55	919	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
X55n0920	止觀輔行助覽	X	55	920	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
X56n0921	摩訶止觀義例纂要	X	56	921	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
X56n0922	摩訶止觀義例科	X	56	922	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
X56n0923	摩訶止觀義例隨釋	X	56	923	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
X56n0924	摩訶止觀貫義科	X	56	924	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
X56n0925	十不二門義	X	56	925	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X56n0926	法華十妙不二門示珠指	X	56	926	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X56n0927	註法華本迹十不二門	X	56	927	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X56n0928	十不二門文心解	X	56	928	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X56n0929	法華玄記十不二門顯妙	X	56	929	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X56n0930	十不二門樞要	X	56	930	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X56n0931	十不二門指要鈔詳解	X	56	931	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X56n0932	金剛錍論私記	X	56	932	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X56n0933	金剛錍科	X	56	933	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X56n0934	金剛錍科	X	56	934	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X56n0935	金剛錍顯性錄	X	56	935	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X56n0936	金剛錍論義解	X	56	936	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X56n0937	金剛錍論釋文	X	56	937	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X56n0938	始終心要注	X	56	938	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X56n0939	法華五百問論	X	56	939	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X56n0940	學天台宗法門大意	X	56	940	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
X56n0941	六即義	X	56	941	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X56n0942	天台宗未決（附釋疑）	X	56	942	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
X56n0943	法華龍女成佛權實義	X	56	943	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X56n0944	寶雲振祖集	X	56	944	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X56n0946	螺溪振祖集	X	56	946	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X56n0948	四明仁岳異說叢書	X	56	948	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X56n0949	閑居編	X	56	949	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0950	金園集	X	57	950	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0951	天竺別集	X	57	951	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0952	重編天台諸文類集	X	57	952	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
X57n0953	別傳心法議	X	57	953	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0954	三千有門頌略解	X	57	954	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0955	復宗集	X	57	955	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0956	山家義苑	X	57	956	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0957	竹菴艸錄	X	57	957	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0958	圓頓宗眼	X	57	958	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0959	議中興教觀	X	57	959	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0960	三教出興頌註	X	57	960	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0961	施食通覽	X	57	961	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0962	不可剎那無此君	X	57	962	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0963	北峯教義	X	57	963	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0964	台宗十類因革論	X	57	964	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0965	山家緒餘集	X	57	965	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0966	台宗精英集	X	57	966	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0967	教觀撮要論	X	57	967	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0968	增修教苑清規	X	57	968	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0969	天台傳佛心印記註	X	57	969	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
X57n0970	性善惡論	X	57	970	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0971	書	X	57	971	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0972	法界安立圖	X	57	972	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X57n0974	教觀綱宗釋義	X	57	974	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0975	隨緣集	X	57	975	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X57n0976	四教儀集解	X	57	976	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
X57n0977	四教儀備釋	X	57	977	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
X57n0978	四教儀集註科	X	57	978	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
X57n0979	四教儀集註節義	X	57	979	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
X57n0980	四教儀註彙補輔宏記	X	57	980	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
X58n1000	評復古記	X	58	1000	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X58n1004	五蘊觀	X	58	1004	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X58n1005	華嚴心要法門註	X	58	1005	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n1007	註華嚴法界觀科文	X	58	1007	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n1008	註華嚴法界觀科文	X	58	1008	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n1010	勸發菩提心文	X	58	1010	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X58n1013	華嚴法相槃節	X	58	1013	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n1014	法界觀披雲集	X	58	1014	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n1015	圓宗文類	X	58	1015	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X58n1016	註華嚴同教一乘策	X	58	1016	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n1017	註同教問答	X	58	1017	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X58n1018	評金剛錍	X	58	1018	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X58n1019	辨非集	X	58	1019	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X58n1020	斥謬	X	58	1020	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X58n1022	五相智識頌	X	58	1022	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X58n1023	華嚴大意	X	58	1023	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n1024	賢首五教儀	X	58	1024	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n1025	賢首五教儀開蒙	X	58	1025	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n1026	賢首五教斷證三覺揀濫圖	X	58	1026	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n1027	法界宗蓮花章	X	58	1027	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n1028	華嚴鏡燈章	X	58	1028	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n1029	一乘決疑論	X	58	1029	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n1030	華嚴念佛三昧論	X	58	1030	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n1031	華嚴原人論發微錄	X	58	1031	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n1032	華嚴原人論解	X	58	1032	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n1033	華嚴原人論合解	X	58	1033	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n0985	華嚴融會一乘義章明宗記	X	58	985	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n0991	華嚴經普賢觀行法門	X	58	991	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n0993	華嚴還源觀科	X	58	993	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n0994	華嚴妄盡還源觀疏鈔補解	X	58	994	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n0995	華嚴一乘教義分齊章義苑疏	X	58	995	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n0996	華嚴一乘教義分齊章焚薪	X	58	996	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n0997	華嚴一乘教義分齊章科	X	58	997	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
